event_id,event_type,timestamp,trader_id,account_id,instrument,side,order_id,quantity,price,order_type,session,related_order_id,is_aggressive
EVT-20260217-0457861,ORDER_CANCEL,2026-02-17T15:39:26.545479,T-0010,T-0010,TSLA,SELL,ORD-T-0010-005362,2800.0,246.61,LIMIT,REGULAR,EVT-20260217-0457860,True
EVT-20260217-0457878,ORDER_PLACE,2026-02-17T15:39:26.873035,T-0026,T-0026,MSFT,SELL,ORD-T-0026-004698,13900.0,400.03,LIMIT,REGULAR,,False
EVT-20260217-0457866,ORDER_PLACE,2026-02-17T15:39:26.983109,T-0018,T-0018,TSLA,SELL,ORD-T-0018-005418,3700.0,246.21,LIMIT,REGULAR,,False
EVT-20260217-0457786,ORDER_CANCEL,2026-02-17T15:39:29.070971,T-0007,T-0007,AAPL,BUY,ORD-T-0007-005998,1500.0,177.66,LIMIT,REGULAR,EVT-20260217-0457785,False
EVT-20260217-0457902,ORDER_PLACE,2026-02-17T15:39:31.247869,T-0049,T-0049,NVDA,BUY,ORD-T-0049-005895,1900.0,790.05,LIMIT,REGULAR,,False
EVT-20260217-0457890,ORDER_PLACE,2026-02-17T15:39:31.637976,T-0039,T-0039,NVDA,SELL,ORD-T-0039-004847,200.0,791.31,LIMIT,REGULAR,,True
EVT-20260217-0457871,TRADE_EXECUTE,2026-02-17T15:39:31.686168,T-0021,T-0021,AMZN,BUY,ORD-T-0021-005011,42000.0,185.78,LIMIT,REGULAR,EVT-20260217-0457870,False
EVT-20260217-0457767,TRADE_EXECUTE,2026-02-17T15:39:32.527331,T-0049,T-0049,AMZN,BUY,ORD-T-0049-005894,600.0,185.96,LIMIT,REGULAR,EVT-20260217-0457766,False
EVT-20260217-0457847,ORDER_PLACE,2026-02-17T15:39:33.338564,T-0004,T-0004,AMZN,SELL,ORD-T-0004-006202,1100.0,185.71,LIMIT,REGULAR,,False
EVT-20260217-0457903,ORDER_PLACE,2026-02-17T15:39:34.032998,T-0050,T-0050,NVDA,BUY,ORD-T-0050-005554,100.0,792.77,LIMIT,REGULAR,,False
EVT-20260217-0457905,ORDER_PLACE,2026-02-17T15:39:34.585304,T-0050,T-0050,NVDA,SELL,ORD-T-0050-005555,1300.0,791.3534109907438,MARKET,REGULAR,,True
EVT-20260217-0457842,TRADE_EXECUTE,2026-02-17T15:39:34.692896,T-0046,T-0046,MSFT,SELL,ORD-T-0046-004587,400.0,400.41,LIMIT,REGULAR,EVT-20260217-0457841,False
EVT-20260217-0457895,TRADE_EXECUTE,2026-02-17T15:39:38.264938,T-0041,T-0041,AMZN,BUY,ORD-T-0041-004993,500.0,186.04,LIMIT,REGULAR,EVT-20260217-0457894,False
EVT-20260217-0457820,TRADE_EXECUTE,2026-02-17T15:39:40.313466,T-0027,T-0027,AMZN,SELL,ORD-T-0027-005377,1600.0,185.54,LIMIT,REGULAR,EVT-20260217-0457819,False
EVT-20260217-0457776,ORDER_CANCEL,2026-02-17T15:39:41.119449,T-0002,T-0002,NVDA,SELL,ORD-T-0002-005141,4300.0,792.27,LIMIT,REGULAR,EVT-20260217-0457775,True
EVT-20260217-0457900,ORDER_PLACE,2026-02-17T15:39:42.165066,T-0048,T-0048,NVDA,SELL,ORD-T-0048-006524,400.0,790.79,LIMIT,REGULAR,,False
EVT-20260217-0457856,ORDER_PLACE,2026-02-17T15:39:42.424064,T-0009,T-0009,TSLA,BUY,ORD-T-0009-005285,1600.0,246.59,LIMIT,REGULAR,,True
EVT-20260217-0457816,TRADE_EXECUTE,2026-02-17T15:39:42.636865,T-0026,T-0026,AAPL,SELL,ORD-T-0026-004696,48100.0,177.23,LIMIT,REGULAR,EVT-20260217-0457815,False
EVT-20260217-0457872,ORDER_PLACE,2026-02-17T15:39:43.886172,T-0022,T-0022,AAPL,BUY,ORD-T-0022-005503,32000.0,177.68,LIMIT,REGULAR,,False
EVT-20260217-0457854,ORDER_PLACE,2026-02-17T15:39:43.980529,T-0007,T-0007,TSLA,SELL,ORD-T-0007-006000,600.0,247.04,LIMIT,REGULAR,,False
EVT-20260217-0457846,ORDER_PLACE,2026-02-17T15:39:45.234351,T-0003,T-0003,MSFT,BUY,ORD-T-0003-005588,900.0,399.42,LIMIT,REGULAR,,False
EVT-20260217-0457869,ORDER_PLACE,2026-02-17T15:39:46.041409,T-0020,T-0020,AMZN,BUY,ORD-T-0020-005652,43100.0,185.88849146410016,MARKET,REGULAR,,True
EVT-20260217-0457898,ORDER_PLACE,2026-02-17T15:39:46.462522,T-0045,T-0045,AMZN,SELL,ORD-T-0045-005498,600.0,185.75,LIMIT,REGULAR,,False
EVT-20260217-0457809,TRADE_EXECUTE,2026-02-17T15:39:47.221160,T-0023,T-0023,AMZN,BUY,ORD-T-0023-005239,3200.0,185.71,MARKET,REGULAR,EVT-20260217-0457808,True
EVT-20260217-0457892,ORDER_PLACE,2026-02-17T15:39:49.092576,T-0040,T-0040,TSLA,SELL,ORD-T-0040-004449,400.0,246.97,LIMIT,REGULAR,,False
EVT-20260217-0457897,ORDER_PLACE,2026-02-17T15:39:49.128122,T-0044,T-0044,NVDA,BUY,ORD-T-0044-005620,1400.0,792.27,LIMIT,REGULAR,,False
EVT-20260217-0457863,ORDER_CANCEL,2026-02-17T15:39:49.250306,T-0016,T-0016,TSLA,SELL,ORD-T-0016-005767,12300.0,246.44,LIMIT,REGULAR,EVT-20260217-0457862,False
EVT-20260217-0457886,ORDER_PLACE,2026-02-17T15:39:49.459215,T-0035,T-0035,MSFT,BUY,ORD-T-0035-005798,1400.0,399.52,LIMIT,REGULAR,,False
EVT-20260217-0457828,TRADE_EXECUTE,2026-02-17T15:39:50.127759,T-0039,T-0039,MSFT,SELL,ORD-T-0039-004844,900.0,400.65,LIMIT,REGULAR,EVT-20260217-0457827,False
EVT-20260217-0457882,TRADE_EXECUTE,2026-02-17T15:39:51.456058,T-0033,T-0033,NVDA,BUY,ORD-T-0033-005090,1300.0,790.97,LIMIT,REGULAR,EVT-20260217-0457881,False
EVT-20260217-0457899,TRADE_EXECUTE,2026-02-17T15:39:52.305989,T-0045,T-0045,AMZN,SELL,ORD-T-0045-005498,600.0,185.71,LIMIT,REGULAR,EVT-20260217-0457898,False
EVT-20260217-0457896,ORDER_PLACE,2026-02-17T15:39:52.930882,T-0042,T-0042,MSFT,BUY,ORD-T-0042-005490,1800.0,399.08,LIMIT,REGULAR,,False
EVT-20260217-0457839,TRADE_EXECUTE,2026-02-17T15:39:53.162567,T-0044,T-0044,AAPL,BUY,ORD-T-0044-005618,1400.0,177.51,MARKET,REGULAR,EVT-20260217-0457838,True
EVT-20260217-0457906,ORDER_CANCEL,2026-02-17T15:39:53.579307,T-0050,T-0050,NVDA,SELL,ORD-T-0050-005555,1300.0,791.3534109907438,MARKET,REGULAR,EVT-20260217-0457905,True
EVT-20260217-0457883,ORDER_PLACE,2026-02-17T15:39:54.765623,T-0033,T-0033,NVDA,SELL,ORD-T-0033-005091,900.0,791.3534109907438,MARKET,REGULAR,,True
EVT-20260217-0457811,TRADE_EXECUTE,2026-02-17T15:39:56.096693,T-0025,T-0025,NVDA,BUY,ORD-T-0025-005440,45500.0,792.17,LIMIT,REGULAR,EVT-20260217-0457810,False
EVT-20260217-0457874,ORDER_PLACE,2026-02-17T15:39:56.967557,T-0025,T-0025,TSLA,SELL,ORD-T-0025-005443,43200.0,246.25,LIMIT,REGULAR,,False
EVT-20260217-0457893,TRADE_EXECUTE,2026-02-17T15:39:59.357393,T-0040,T-0040,TSLA,SELL,ORD-T-0040-004449,400.0,247.09,LIMIT,REGULAR,EVT-20260217-0457892,False
EVT-20260217-0457818,TRADE_EXECUTE,2026-02-17T15:39:59.836006,T-0026,T-0026,AAPL,SELL,ORD-T-0026-004697,24500.0,177.39,LIMIT,REGULAR,EVT-20260217-0457817,True
EVT-20260217-0457927,ORDER_PLACE,2026-02-17T15:40:01.707260,T-0015,T-0015,TSLA,SELL,ORD-T-0015-005217,5300.0,246.61,LIMIT,REGULAR,,False
EVT-20260217-0457953,ORDER_PLACE,2026-02-17T15:40:04.352658,T-0034,T-0034,TSLA,BUY,ORD-T-0034-004585,600.0,246.98,LIMIT,REGULAR,,False
EVT-20260217-0457946,ORDER_PLACE,2026-02-17T15:40:04.572858,T-0022,T-0022,NVDA,BUY,ORD-T-0022-005504,42500.0,791.93,LIMIT,REGULAR,,False
EVT-20260217-0457901,ORDER_CANCEL,2026-02-17T15:40:05.952430,T-0048,T-0048,NVDA,SELL,ORD-T-0048-006524,400.0,790.79,LIMIT,REGULAR,EVT-20260217-0457900,False
EVT-20260217-0457859,ORDER_CANCEL,2026-02-17T15:40:07.487671,T-0009,T-0009,TSLA,SELL,ORD-T-0009-005286,600.0,246.2,LIMIT,REGULAR,EVT-20260217-0457858,False
EVT-20260217-0457948,ORDER_PLACE,2026-02-17T15:40:08.067395,T-0026,T-0026,MSFT,BUY,ORD-T-0026-004699,49500.0,398.83,LIMIT,REGULAR,,False
EVT-20260217-0457951,ORDER_PLACE,2026-02-17T15:40:08.435736,T-0033,T-0033,TSLA,SELL,ORD-T-0033-005093,1300.0,246.77,LIMIT,REGULAR,,True
EVT-20260217-0457960,ORDER_PLACE,2026-02-17T15:40:09.172438,T-0039,T-0039,NVDA,SELL,ORD-T-0039-004848,300.0,791.84,LIMIT,REGULAR,,False
EVT-20260217-0457875,TRADE_EXECUTE,2026-02-17T15:40:09.291737,T-0025,T-0025,TSLA,SELL,ORD-T-0025-005443,43200.0,246.19,LIMIT,REGULAR,EVT-20260217-0457874,False
EVT-20260217-0457963,ORDER_PLACE,2026-02-17T15:40:09.500477,T-0040,T-0040,NVDA,BUY,ORD-T-0040-004451,1500.0,791.42,LIMIT,REGULAR,,True
EVT-20260217-0457909,ORDER_PLACE,2026-02-17T15:40:09.733113,T-0003,T-0003,AAPL,BUY,ORD-T-0003-005589,2800.0,177.14,LIMIT,REGULAR,,False
EVT-20260217-0457793,TRADE_EXECUTE,2026-02-17T15:40:11.620587,T-0015,T-0015,NVDA,BUY,ORD-T-0015-005215,38500.0,792.32,LIMIT,REGULAR,EVT-20260217-0457792,True
EVT-20260217-0457976,ORDER_PLACE,2026-02-17T15:40:12.248886,T-0049,T-0049,NVDA,BUY,ORD-T-0049-005896,1500.0,790.78,LIMIT,REGULAR,,False
EVT-20260217-0457952,ORDER_PLACE,2026-02-17T15:40:12.824292,T-0034,T-0034,TSLA,SELL,ORD-T-0034-004584,1100.0,246.78477938564046,MARKET,REGULAR,,True
EVT-20260217-0457857,ORDER_CANCEL,2026-02-17T15:40:12.986995,T-0009,T-0009,TSLA,BUY,ORD-T-0009-005285,1600.0,246.59,LIMIT,REGULAR,EVT-20260217-0457856,True
EVT-20260217-0457880,TRADE_EXECUTE,2026-02-17T15:40:13.255050,T-0029,T-0029,AMZN,BUY,ORD-T-0029-005872,49500.0,185.82,LIMIT,REGULAR,EVT-20260217-0457879,False
EVT-20260217-0457867,TRADE_EXECUTE,2026-02-17T15:40:14.729009,T-0018,T-0018,TSLA,SELL,ORD-T-0018-005418,3700.0,246.01,LIMIT,REGULAR,EVT-20260217-0457866,False
EVT-20260217-0457865,TRADE_EXECUTE,2026-02-17T15:40:16.734420,T-0017,T-0017,NVDA,BUY,ORD-T-0017-005093,6300.0,791.99,LIMIT,REGULAR,EVT-20260217-0457864,True
EVT-20260217-0457791,TRADE_EXECUTE,2026-02-17T15:40:16.968809,T-0014,T-0014,TSLA,SELL,ORD-T-0014-005941,19200.0,246.61,LIMIT,REGULAR,EVT-20260217-0457790,False
EVT-20260217-0457956,ORDER_PLACE,2026-02-17T15:40:17.016476,T-0035,T-0035,MSFT,BUY,ORD-T-0035-005799,600.0,398.97,LIMIT,REGULAR,,False
EVT-20260217-0457855,ORDER_CANCEL,2026-02-17T15:40:17.051999,T-0007,T-0007,TSLA,SELL,ORD-T-0007-006000,600.0,247.04,LIMIT,REGULAR,EVT-20260217-0457854,False
EVT-20260217-0457921,ORDER_PLACE,2026-02-17T15:40:20.317641,T-0010,T-0010,AAPL,SELL,ORD-T-0010-005363,2800.0,177.3,LIMIT,REGULAR,,True
EVT-20260217-0457958,ORDER_PLACE,2026-02-17T15:40:20.605089,T-0037,T-0037,MSFT,BUY,ORD-T-0037-004960,400.0,399.5369641693697,MARKET,REGULAR,,True
EVT-20260217-0457919,ORDER_PLACE,2026-02-17T15:40:21.207544,T-0009,T-0009,MSFT,SELL,ORD-T-0009-005287,4300.0,399.02,LIMIT,REGULAR,,False
EVT-20260217-0457964,ORDER_PLACE,2026-02-17T15:40:22.733317,T-0043,T-0043,NVDA,SELL,ORD-T-0043-005243,100.0,792.32,LIMIT,REGULAR,,False
EVT-20260217-0457913,ORDER_PLACE,2026-02-17T15:40:23.280788,T-0003,T-0003,AAPL,BUY,ORD-T-0003-005591,2500.0,177.31,LIMIT,REGULAR,,True
EVT-20260217-0457957,TRADE_EXECUTE,2026-02-17T15:40:23.794393,T-0035,T-0035,MSFT,BUY,ORD-T-0035-005799,600.0,398.67,LIMIT,REGULAR,EVT-20260217-0457956,False
EVT-20260217-0457972,ORDER_PLACE,2026-02-17T15:40:24.435853,T-0046,T-0046,AMZN,SELL,ORD-T-0046-004590,1200.0,186.27,LIMIT,REGULAR,,False
EVT-20260217-0457936,ORDER_PLACE,2026-02-17T15:40:25.071145,T-0018,T-0018,TSLA,BUY,ORD-T-0018-005419,3200.0,246.36,LIMIT,REGULAR,,False
EVT-20260217-0457873,ORDER_CANCEL,2026-02-17T15:40:25.121914,T-0022,T-0022,AAPL,BUY,ORD-T-0022-005503,32000.0,177.68,LIMIT,REGULAR,EVT-20260217-0457872,False
EVT-20260217-0457938,ORDER_PLACE,2026-02-17T15:40:25.277740,T-0020,T-0020,NVDA,SELL,ORD-T-0020-005653,21100.0,791.2958267000872,MARKET,REGULAR,,True
EVT-20260217-0457907,ORDER_PLACE,2026-02-17T15:40:26.936438,T-0001,T-0001,NVDA,BUY,ORD-T-0001-004824,4200.0,789.93,LIMIT,REGULAR,,False
EVT-20260217-0457848,TRADE_EXECUTE,2026-02-17T15:40:29.730013,T-0004,T-0004,AMZN,SELL,ORD-T-0004-006202,1100.0,185.56,LIMIT,REGULAR,EVT-20260217-0457847,False
EVT-20260217-0457970,ORDER_PLACE,2026-02-17T15:40:30.218583,T-0046,T-0046,AMZN,BUY,ORD-T-0046-004589,700.0,185.97,LIMIT,REGULAR,,True
EVT-20260217-0457911,ORDER_PLACE,2026-02-17T15:40:30.380766,T-0003,T-0003,AAPL,BUY,ORD-T-0003-005590,1300.0,177.44,LIMIT,REGULAR,,True
EVT-20260217-0457940,ORDER_PLACE,2026-02-17T15:40:31.780286,T-0020,T-0020,NVDA,BUY,ORD-T-0020-005654,45300.0,792.32,LIMIT,REGULAR,,False
EVT-20260217-0457912,ORDER_CANCEL,2026-02-17T15:40:32.087716,T-0003,T-0003,AAPL,BUY,ORD-T-0003-005590,1300.0,177.44,LIMIT,REGULAR,EVT-20260217-0457911,True
EVT-20260217-0457974,ORDER_PLACE,2026-02-17T15:40:33.142079,T-0047,T-0047,TSLA,BUY,ORD-T-0047-005046,1500.0,246.56,LIMIT,REGULAR,,False
EVT-20260217-0457966,ORDER_PLACE,2026-02-17T15:40:33.499204,T-0043,T-0043,NVDA,SELL,ORD-T-0043-005244,100.0,790.59,LIMIT,REGULAR,,False
EVT-20260217-0457904,TRADE_EXECUTE,2026-02-17T15:40:36.700388,T-0050,T-0050,NVDA,BUY,ORD-T-0050-005554,100.0,791.99,LIMIT,REGULAR,EVT-20260217-0457903,False
EVT-20260217-0457968,ORDER_PLACE,2026-02-17T15:40:36.885904,T-0044,T-0044,AMZN,BUY,ORD-T-0044-005621,1100.0,186.11,LIMIT,REGULAR,,False
EVT-20260217-0457937,TRADE_EXECUTE,2026-02-17T15:40:37.515978,T-0018,T-0018,TSLA,BUY,ORD-T-0018-005419,3200.0,246.43,LIMIT,REGULAR,EVT-20260217-0457936,False
EVT-20260217-0457959,ORDER_CANCEL,2026-02-17T15:40:38.283314,T-0037,T-0037,MSFT,BUY,ORD-T-0037-004960,400.0,399.5369641693697,MARKET,REGULAR,EVT-20260217-0457958,True
EVT-20260217-0457923,ORDER_PLACE,2026-02-17T15:40:39.096002,T-0013,T-0013,MSFT,SELL,ORD-T-0013-006405,1800.0,399.78,LIMIT,REGULAR,,False
EVT-20260217-0457934,ORDER_PLACE,2026-02-17T15:40:39.139148,T-0017,T-0017,TSLA,SELL,ORD-T-0017-005095,15200.0,246.86,LIMIT,REGULAR,,True
EVT-20260217-0457891,TRADE_EXECUTE,2026-02-17T15:40:40.428541,T-0039,T-0039,NVDA,SELL,ORD-T-0039-004847,200.0,790.66,LIMIT,REGULAR,EVT-20260217-0457890,True
EVT-20260217-0457917,ORDER_PLACE,2026-02-17T15:40:41.122492,T-0008,T-0008,TSLA,BUY,ORD-T-0008-005200,3200.0,246.9,LIMIT,REGULAR,,True
EVT-20260217-0457910,ORDER_CANCEL,2026-02-17T15:40:42.117765,T-0003,T-0003,AAPL,BUY,ORD-T-0003-005589,2800.0,177.14,LIMIT,REGULAR,EVT-20260217-0457909,False
EVT-20260217-0457908,ORDER_CANCEL,2026-02-17T15:40:42.789481,T-0001,T-0001,NVDA,BUY,ORD-T-0001-004824,4200.0,789.93,LIMIT,REGULAR,EVT-20260217-0457907,False
EVT-20260217-0457947,ORDER_CANCEL,2026-02-17T15:40:44.052453,T-0022,T-0022,NVDA,BUY,ORD-T-0022-005504,42500.0,791.93,LIMIT,REGULAR,EVT-20260217-0457946,False
EVT-20260217-0457954,ORDER_PLACE,2026-02-17T15:40:45.137125,T-0034,T-0034,TSLA,BUY,ORD-T-0034-004586,800.0,246.75,LIMIT,REGULAR,,True
EVT-20260217-0457925,ORDER_PLACE,2026-02-17T15:40:45.221712,T-0015,T-0015,TSLA,BUY,ORD-T-0015-005216,28800.0,247.19,LIMIT,REGULAR,,False
EVT-20260217-0457975,ORDER_PLACE,2026-02-17T15:40:45.294533,T-0048,T-0048,MSFT,BUY,ORD-T-0048-006525,700.0,399.86,LIMIT,REGULAR,,False
EVT-20260217-0457942,ORDER_PLACE,2026-02-17T15:40:45.568452,T-0020,T-0020,NVDA,SELL,ORD-T-0020-005655,26900.0,792.18,LIMIT,REGULAR,,False
EVT-20260217-0457931,ORDER_PLACE,2026-02-17T15:40:45.625581,T-0016,T-0016,AAPL,SELL,ORD-T-0016-005768,23500.0,177.51,LIMIT,REGULAR,,False
EVT-20260217-0457877,TRADE_EXECUTE,2026-02-17T15:40:45.909518,T-0025,T-0025,TSLA,BUY,ORD-T-0025-005444,30600.0,247.01,LIMIT,REGULAR,EVT-20260217-0457876,False
EVT-20260217-0457973,TRADE_EXECUTE,2026-02-17T15:40:48.521373,T-0046,T-0046,AMZN,SELL,ORD-T-0046-004590,1200.0,186.2,LIMIT,REGULAR,EVT-20260217-0457972,False
EVT-20260217-0457949,ORDER_PLACE,2026-02-17T15:40:48.548573,T-0028,T-0028,AAPL,SELL,ORD-T-0028-005595,23800.0,177.68,LIMIT,REGULAR,,False
EVT-20260217-0457918,ORDER_CANCEL,2026-02-17T15:40:49.388645,T-0008,T-0008,TSLA,BUY,ORD-T-0008-005200,3200.0,246.9,LIMIT,REGULAR,EVT-20260217-0457917,True
EVT-20260217-0457977,ORDER_PLACE,2026-02-17T15:40:50.596633,T-0049,T-0049,NVDA,BUY,ORD-T-0049-005897,200.0,790.65,LIMIT,REGULAR,,False
EVT-20260217-0457885,TRADE_EXECUTE,2026-02-17T15:40:50.873519,T-0033,T-0033,NVDA,BUY,ORD-T-0033-005092,1100.0,792.4,LIMIT,REGULAR,EVT-20260217-0457884,False
EVT-20260217-0457929,ORDER_PLACE,2026-02-17T15:40:51.932989,T-0015,T-0015,TSLA,SELL,ORD-T-0015-005218,21800.0,246.78477938564046,MARKET,REGULAR,,True
EVT-20260217-0457944,ORDER_PLACE,2026-02-17T15:40:54.455726,T-0021,T-0021,AMZN,SELL,ORD-T-0021-005012,31700.0,186.0,LIMIT,REGULAR,,True
EVT-20260217-0457915,ORDER_PLACE,2026-02-17T15:40:56.051131,T-0007,T-0007,MSFT,SELL,ORD-T-0007-006001,1800.0,399.01,LIMIT,REGULAR,,False
EVT-20260217-0457932,ORDER_PLACE,2026-02-17T15:40:56.408165,T-0017,T-0017,TSLA,SELL,ORD-T-0017-005094,14600.0,246.53,LIMIT,REGULAR,,False
EVT-20260217-0457962,ORDER_PLACE,2026-02-17T15:40:57.443096,T-0040,T-0040,NVDA,BUY,ORD-T-0040-004450,1300.0,790.37,LIMIT,REGULAR,,False
EVT-20260217-0457922,ORDER_CANCEL,2026-02-17T15:41:00.227380,T-0010,T-0010,AAPL,SELL,ORD-T-0010-005363,2800.0,177.3,LIMIT,REGULAR,EVT-20260217-0457921,True
EVT-20260217-0458039,ORDER_PLACE,2026-02-17T15:41:00.983694,T-0041,T-0041,AMZN,SELL,ORD-T-0041-004996,300.0,186.17,LIMIT,REGULAR,,False
EVT-20260217-0458046,ORDER_PLACE,2026-02-17T15:41:02.651779,T-0045,T-0045,AAPL,BUY,ORD-T-0045-005499,1300.0,177.44,LIMIT,REGULAR,,False
EVT-20260217-0457926,ORDER_CANCEL,2026-02-17T15:41:03.308745,T-0015,T-0015,TSLA,BUY,ORD-T-0015-005216,28800.0,247.19,LIMIT,REGULAR,EVT-20260217-0457925,False
EVT-20260217-0457985,ORDER_PLACE,2026-02-17T15:41:03.523462,T-0004,T-0004,AMZN,BUY,ORD-T-0004-006204,500.0,185.84,LIMIT,REGULAR,,True
EVT-20260217-0457920,ORDER_CANCEL,2026-02-17T15:41:03.554053,T-0009,T-0009,MSFT,SELL,ORD-T-0009-005287,4300.0,399.02,LIMIT,REGULAR,EVT-20260217-0457919,False
EVT-20260217-0457933,ORDER_CANCEL,2026-02-17T15:41:04.447778,T-0017,T-0017,TSLA,SELL,ORD-T-0017-005094,14600.0,246.53,LIMIT,REGULAR,EVT-20260217-0457932,False
EVT-20260217-0457941,TRADE_EXECUTE,2026-02-17T15:41:04.731727,T-0020,T-0020,NVDA,BUY,ORD-T-0020-005654,45300.0,791.7,LIMIT,REGULAR,EVT-20260217-0457940,False
EVT-20260217-0458008,ORDER_PLACE,2026-02-17T15:41:05.321248,T-0014,T-0014,AMZN,BUY,ORD-T-0014-005944,11300.0,186.08,LIMIT,REGULAR,,False
EVT-20260217-0458058,ORDER_PLACE,2026-02-17T15:41:07.549892,T-0049,T-0049,AMZN,SELL,ORD-T-0049-005898,1300.0,186.2,LIMIT,REGULAR,,False
EVT-20260217-0458006,ORDER_PLACE,2026-02-17T15:41:07.627139,T-0014,T-0014,AMZN,BUY,ORD-T-0014-005943,4600.0,185.8771581508676,MARKET,REGULAR,,True
EVT-20260217-0458044,ORDER_PLACE,2026-02-17T15:41:07.708896,T-0044,T-0044,TSLA,BUY,ORD-T-0044-005622,1100.0,246.89,LIMIT,REGULAR,,False
EVT-20260217-0457979,ORDER_PLACE,2026-02-17T15:41:07.878421,T-0002,T-0002,TSLA,BUY,ORD-T-0002-005142,1700.0,246.49,LIMIT,REGULAR,,False
EVT-20260217-0457928,TRADE_EXECUTE,2026-02-17T15:41:08.439674,T-0015,T-0015,TSLA,SELL,ORD-T-0015-005217,5300.0,246.65,LIMIT,REGULAR,EVT-20260217-0457927,False
EVT-20260217-0457935,ORDER_CANCEL,2026-02-17T15:41:08.657120,T-0017,T-0017,TSLA,SELL,ORD-T-0017-005095,15200.0,246.86,LIMIT,REGULAR,EVT-20260217-0457934,True
EVT-20260217-0457991,ORDER_PLACE,2026-02-17T15:41:11.192298,T-0006,T-0006,AAPL,SELL,ORD-T-0006-005460,3000.0,177.08,LIMIT,REGULAR,,False
EVT-20260217-0457888,TRADE_EXECUTE,2026-02-17T15:41:12.108856,T-0036,T-0036,AMZN,BUY,ORD-T-0036-004829,500.0,185.86,LIMIT,REGULAR,EVT-20260217-0457887,True
EVT-20260217-0458056,ORDER_PLACE,2026-02-17T15:41:12.152420,T-0048,T-0048,AMZN,BUY,ORD-T-0048-006527,900.0,185.78,LIMIT,REGULAR,,False
EVT-20260217-0458043,ORDER_PLACE,2026-02-17T15:41:12.668259,T-0043,T-0043,NVDA,BUY,ORD-T-0043-005245,400.0,792.32,LIMIT,REGULAR,,False
EVT-20260217-0458025,ORDER_PLACE,2026-02-17T15:41:12.926428,T-0038,T-0038,MSFT,SELL,ORD-T-0038-005749,200.0,399.67,LIMIT,REGULAR,,True
EVT-20260217-0458063,ORDER_PLACE,2026-02-17T15:41:13.249580,T-0050,T-0050,AAPL,BUY,ORD-T-0050-005557,800.0,177.38,LIMIT,REGULAR,,False
EVT-20260217-0458034,ORDER_PLACE,2026-02-17T15:41:13.936501,T-0040,T-0040,NVDA,BUY,ORD-T-0040-004452,100.0,791.41,LIMIT,REGULAR,,True
EVT-20260217-0457916,ORDER_CANCEL,2026-02-17T15:41:16.201653,T-0007,T-0007,MSFT,SELL,ORD-T-0007-006001,1800.0,399.01,LIMIT,REGULAR,EVT-20260217-0457915,False
EVT-20260217-0458018,ORDER_PLACE,2026-02-17T15:41:16.258979,T-0020,T-0020,AAPL,SELL,ORD-T-0020-005656,28800.0,177.2371797683519,MARKET,REGULAR,,True
EVT-20260217-0458040,ORDER_PLACE,2026-02-17T15:41:17.051833,T-0042,T-0042,AAPL,BUY,ORD-T-0042-005491,1000.0,177.17,LIMIT,REGULAR,,True
EVT-20260217-0457930,ORDER_CANCEL,2026-02-17T15:41:18.488492,T-0015,T-0015,TSLA,SELL,ORD-T-0015-005218,21800.0,246.78477938564046,MARKET,REGULAR,EVT-20260217-0457929,True
EVT-20260217-0458000,ORDER_PLACE,2026-02-17T15:41:18.940118,T-0012,T-0012,MSFT,BUY,ORD-T-0012-004859,12100.0,399.49184050627525,MARKET,REGULAR,,True
EVT-20260217-0457987,ORDER_PLACE,2026-02-17T15:41:19.041290,T-0005,T-0005,AMZN,SELL,ORD-T-0005-004529,2900.0,185.8771581508676,MARKET,REGULAR,,True
EVT-20260217-0458030,ORDER_PLACE,2026-02-17T15:41:19.217446,T-0039,T-0039,MSFT,SELL,ORD-T-0039-004850,400.0,398.79,LIMIT,REGULAR,,False
EVT-20260217-0457969,TRADE_EXECUTE,2026-02-17T15:41:20.671317,T-0044,T-0044,AMZN,BUY,ORD-T-0044-005621,1100.0,186.26,LIMIT,REGULAR,EVT-20260217-0457968,False
EVT-20260217-0457980,ORDER_CANCEL,2026-02-17T15:41:20.815062,T-0002,T-0002,TSLA,BUY,ORD-T-0002-005142,1700.0,246.49,LIMIT,REGULAR,EVT-20260217-0457979,False
EVT-20260217-0458019,ORDER_PLACE,2026-02-17T15:41:21.087314,T-0022,T-0022,TSLA,SELL,ORD-T-0022-005505,2900.0,246.35,LIMIT,REGULAR,,False
EVT-20260217-0457961,TRADE_EXECUTE,2026-02-17T15:41:23.031617,T-0039,T-0039,NVDA,SELL,ORD-T-0039-004848,300.0,791.69,LIMIT,REGULAR,EVT-20260217-0457960,False
EVT-20260217-0457986,ORDER_CANCEL,2026-02-17T15:41:23.518489,T-0004,T-0004,AMZN,BUY,ORD-T-0004-006204,500.0,185.84,LIMIT,REGULAR,EVT-20260217-0457985,True
EVT-20260217-0458050,ORDER_PLACE,2026-02-17T15:41:24.509005,T-0047,T-0047,TSLA,BUY,ORD-T-0047-005047,1800.0,246.72,LIMIT,REGULAR,,True
EVT-20260217-0458012,ORDER_PLACE,2026-02-17T15:41:25.523302,T-0018,T-0018,MSFT,BUY,ORD-T-0018-005420,12500.0,399.68,LIMIT,REGULAR,,True
EVT-20260217-0458042,ORDER_PLACE,2026-02-17T15:41:26.027640,T-0042,T-0042,AAPL,SELL,ORD-T-0042-005492,800.0,177.32,LIMIT,REGULAR,,True
